TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T303939_3.00	F278_3.00	TS12_3.00	M05883_3.00	MS66_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RORB_eDBD_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M05884_3.00	MS66_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RORB_eDBD_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06190_3.00	MS13_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1H4.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06191_3.00	MS13_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	VDR.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06192_3.00	MS13_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RARA.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06193_3.00	MS13_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RORB.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06263_3.00	MS33_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1H4	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06264_3.00	MS33_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	VDR	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06265_3.00	MS33_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RARa	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06267_3.00	MS33_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RORc	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06270_3.00	MS33_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RORb	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06272_3.00	MS33_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RARg	SMiLE-seq	Isakova2017	SMiLE-seq	Isakova	2017	28092692	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06808_3.00	MS21_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Hr46_FlyReg_FBgn0000448	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06809_3.00	MS21_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Hr46_SANGER_5_FBgn0000448	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06810_3.00	MS21_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	EcR_SANGER_5_FBgn0000546	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06812_3.00	MS21_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Eip75B_SANGER_5_FBgn0000568	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06819_3.00	MS21_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	svp_SANGER_5_FBgn0003651	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M06823_3.00	MS21_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Eip78C_SANGER_5_FBgn0004865	B1H	FlyFactorSurvey	B1H	Zhu	2011	21097781	July 2012	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M08448_3.00	MS19_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	HeLa-S3_TR4_UCD	ChIP-seq	ENCODE	ChIP-seq	Gerstein	2012	22955619	January 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M08449_3.00	MS19_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	HepG2b_TR4_UCD	ChIP-seq	ENCODE	ChIP-seq	Gerstein	2012	22955619	January 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M08450_3.00	MS19_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	K562b_TR4_UCD	ChIP-seq	ENCODE	ChIP-seq	Gerstein	2012	22955619	January 2011	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M08927_3.00	MS34_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	MA0504.2	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M08928_3.00	MS34_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	MA1111.2	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M09014_3.00	MS45_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Mv97	ChIP-seq	modENCODE	ChIP-seq	Contrino	2012	22080565	March 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M09015_3.00	MS45_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Mv98	ChIP-seq	modENCODE	ChIP-seq	Contrino	2012	22080565	March 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M09016_3.00	MS45_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Mv102	ChIP-seq	modENCODE	ChIP-seq	Contrino	2012	22080565	March 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M09017_3.00	MS45_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Mv104	ChIP-seq	modENCODE	ChIP-seq	Contrino	2012	22080565	March 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10386_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1H4_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10387_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1H3_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10388_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RORA_HUMAN.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10392_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	VDR_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10396_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR2C1_HUMAN.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10400_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RARA_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10405_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RORG_HUMAN.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10408_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	THB_HUMAN.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10412_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RARG_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10414_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	COT1_HUMAN.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10415_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR2C2_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10416_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	COT2_HUMAN.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10423_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RARG_MOUSE.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10424_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1H3_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10426_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR2C2_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10427_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR2C1_MOUSE.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10438_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	VDR_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10447_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RORG_MOUSE.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10448_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	COT2_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10450_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RORA_MOUSE.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10452_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RARA_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10455_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	NR1H4_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10457_3.00	MS30_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	COT1_MOUSE.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10729_3.00	MS31_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	GM10855-VDR+vitD_GSE22484	Misc	HOMER	Misc	Heinz	2010	20513432	January 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10734_3.00	MS31_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Hela-TR4_GSE24685	Misc	HOMER	Misc	Heinz	2010	20513432	January 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10736_3.00	MS31_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	ES-RARg_GSE30538	Misc	HOMER	Misc	Heinz	2010	20513432	January 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10740_3.00	MS31_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	EL4-RORgt.Flag_GSE56019	Misc	HOMER	Misc	Heinz	2010	20513432	January 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10741_3.00	MS31_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	Liver-FXR_Chong_et_al.	Misc	HOMER	Misc	Heinz	2010	20513432	January 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M10743_3.00	MS31_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	RAW-LXRb.biotin_GSE21512	Misc	HOMER	Misc	Heinz	2010	20513432	January 2016	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12209_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$FXR_Q2	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12210_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$FXR_Q3	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12211_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$FXR_Q5	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12212_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$FXRRXR_Q5	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12213_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$RORA1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12214_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$RORA2_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12215_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$RORALPHA_Q4	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12216_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$RORA_Q4	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12217_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$NR1B2_Q6	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12239_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$VDR_Q3	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12240_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$VDR_Q6_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12241_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$VDR_Q6	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12260_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$NR1B1_Q6	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12273_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$T3RBETA_Q6_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12276_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$EAR2_Q2	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12277_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$EAR2_Q4	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12290_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$RARG_Q3	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12295_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$COUPTF1_Q6_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12296_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$NR2C2_03	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T303939_3.00	F278_3.00	TS12_3.00	M12297_3.00	MS63_3.00	ENSMUSG00000048938	Nr1h5	Mus_musculus	I	Nuclear receptor	zf-C4	1	0.7449665182298709	V$NR2C2_04	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
